Station_MAC,First_time_seen,Last_time_seen,Power,packets,BSSID,Probed_ESSIDs,OUI
AE:F0:99:EC:64:F4,1690545002,1690545003,-55,4,(not associated),Not Probing,AE:F0:99
8E:CC:A6:3D:48:44,1690545003,1690545004,-39,9,(not associated),Not Probing,8E:CC:A6
2E:BB:47:66:BD:10,1690545004,1690545004,-61,1,(not associated),Not Probing,2E:BB:47
6E:C7:BD:F2:FD:22,1690545005,1690545005,-63,2,(not associated),Not Probing,6E:C7:BD
B2:65:5D:DF:00:54,1690545006,1690545007,-57,6,(not associated),Not Probing,B2:65:5D
56:5B:56:86:3F:6D,1690545006,1690545006,-53,1,(not associated),Not Probing,56:5B:56
2E:51:51:22:02:DA,1690545006,1690545006,-49,1,(not associated),Not Probing,2E:51:51
C2:71:FD:41:E7:E8,1690545006,1690545006,-51,1,(not associated),Not Probing,C2:71:FD
82:2D:DB:A4:79:9F,1690545007,1690545007,-57,1,(not associated),Not Probing,82:2D:DB
36:92:A0:C4:FC:EF,1690545007,1690545007,-55,1,(not associated),Not Probing,36:92:A0
66:16:71:E7:B5:BF,1690545008,1690545009,-63,4,(not associated),Not Probing,66:16:71
72:68:9B:FB:87:44,1690545010,1690545011,-61,7,(not associated),Not Probing,72:68:9B
3E:92:3C:49:5E:06,1690545010,1690545010,-53,1,(not associated),Not Probing,3E:92:3C
5E:0B:EA:7A:78:65,1690545010,1690545010,-61,1,(not associated),Not Probing,5E:0B:EA
F2:BA:47:C3:15:87,1690545010,1690545010,-45,1,(not associated),Not Probing,F2:BA:47
0E:9F:D4:A7:E5:B2,1690545011,1690545011,-45,2,(not associated),Not Probing,0E:9F:D4
66:50:5E:5F:06:21,1690545011,1690545011,-43,2,(not associated),Not Probing,66:50:5E
5A:79:67:D3:49:BF,1690545011,1690545011,-47,1,(not associated),Not Probing,5A:79:67
DE:62:C8:B1:F0:26,1690545011,1690545011,-45,2,(not associated),Not Probing,DE:62:C8
FE:41:FA:BA:CA:CE,1690545011,1690545012,-63,4,(not associated),Not Probing,FE:41:FA
96:63:DB:46:FB:41,1690545012,1690545012,-53,4,(not associated),Not Probing,96:63:DB
EE:F8:95:19:64:C0,1690545013,1690545013,-55,4,(not associated),Not Probing,EE:F8:95
12:E1:1E:A0:DE:39,1690545014,1690545014,-39,4,(not associated),Not Probing,12:E1:1E
A2:64:13:13:4F:9D,1690545015,1690545015,-59,1,(not associated),Not Probing,A2:64:13
66:E1:FE:64:EE:55,1690545016,1690545016,-59,1,(not associated),Not Probing,66:E1:FE
EE:63:2E:72:7E:D6,1690545017,1690545018,-57,2,(not associated),Not Probing,EE:63:2E
5A:22:42:C1:74:42,1690545018,1690545018,-69,1,(not associated),Not Probing,5A:22:42
22:17:EC:39:06:82,1690545018,1690545100,-70,11,00:25:00:FF:94:73,Not Probing,22:17:EC
DE:DF:38:88:E9:F9,1690545019,1690545023,-68,3,00:25:00:FF:94:73,Not Probing,DE:DF:38
36:DD:1E:BC:43:A9,1690545020,1690545020,-53,2,(not associated),Not Probing,36:DD:1E
12:32:59:E1:83:7E,1690545021,1690545021,-55,2,(not associated),Not Probing,12:32:59
A2:10:7C:51:A8:1E,1690545022,1690545022,-71,1,(not associated),Not Probing,A2:10:7C
DA:70:3F:40:94:90,1690545022,1690545023,-57,2,(not associated),Not Probing,DA:70:3F
7E:A3:1F:AA:36:92,1690545023,1690545023,-71,3,00:03:7F:10:17:56,Not Probing,7E:A3:1F
02:D8:88:BE:F0:09,1690545025,1690545025,-61,1,(not associated),Not Probing,02:D8:88
CA:A6:5D:55:EB:80,1690545026,1690545026,-57,6,(not associated),Not Probing,CA:A6:5D
2E:EE:D8:4C:E3:D7,1690545027,1690545027,-47,1,(not associated),Not Probing,2E:EE:D8
AE:F6:FD:AA:C0:1B,1690545027,1690545027,-49,1,(not associated),Not Probing,AE:F6:FD
52:5D:B3:07:60:A0,1690545030,1690545030,-79,1,(not associated),Not Probing,52:5D:B3
DA:24:B0:42:D6:51,1690545030,1690545030,-69,2,(not associated),Not Probing,DA:24:B0
1A:BB:39:77:88:66,1690545030,1690545030,-45,1,(not associated),Not Probing,1A:BB:39
E6:32:55:D5:82:3A,1690545030,1690545030,-71,1,(not associated),Not Probing,E6:32:55
EE:39:31:86:F7:75,1690545031,1690545032,-65,5,(not associated),Not Probing,EE:39:31
1A:5A:77:E5:81:F0,1690545031,1690545031,-63,2,(not associated),Not Probing,1A:5A:77
9E:6E:CF:D8:0B:23,1690545033,1690545033,-51,4,(not associated),Not Probing,9E:6E:CF
9E:A8:77:3A:89:CD,1690545034,1690545034,-35,1,(not associated),Not Probing,9E:A8:77
A6:80:1A:65:9A:DB,1690545034,1690545034,-73,1,(not associated),Not Probing,A6:80:1A
72:D6:2A:87:73:AF,1690545034,1690545035,-57,3,(not associated),Not Probing,72:D6:2A
C2:9D:AB:FF:87:FD,1690545035,1690545035,-45,2,(not associated),Not Probing,C2:9D:AB
26:18:5B:2A:9E:DB,1690545035,1690545035,-43,1,(not associated),Not Probing,26:18:5B
5A:DD:4F:78:53:0E,1690545035,1690545035,-82,9,(not associated),"AndroidShare_1576,AndroidShare_1901,Beeline121",5A:DD:4F
AA:D1:3C:1E:54:7F,1690545037,1690545037,-63,3,(not associated),Not Probing,AA:D1:3C
32:7B:69:CF:87:2F,1690545038,1690545038,-67,1,(not associated),Not Probing,32:7B:69
BA:C5:F2:E0:15:3F,1690545038,1690545039,-47,7,(not associated),Not Probing,BA:C5:F2
5A:C8:2E:29:D4:8E,1690545041,1690545041,-61,3,(not associated),Not Probing,5A:C8:2E
56:87:93:FC:C2:1D,1690545041,1690545042,-57,7,(not associated),Not Probing,56:87:93
EE:40:26:E1:12:A8,1690545042,1690545042,-69,1,(not associated),Not Probing,EE:40:26
76:27:B0:5A:A8:62,1690545042,1690545042,-55,1,(not associated),Not Probing,76:27:B0
DE:BF:AD:02:A1:54,1690545044,1690545045,-47,9,(not associated),Not Probing,DE:BF:AD
9E:A5:DC:4E:13:01,1690545044,1690545044,-41,1,(not associated),Not Probing,9E:A5:DC
4A:24:7D:88:E6:AD,1690545044,1690545044,-41,1,(not associated),Not Probing,4A:24:7D
12:3D:11:25:46:4C,1690545044,1690545044,-41,1,(not associated),Not Probing,12:3D:11
4A:78:5A:EF:78:11,1690545044,1690545044,-39,1,(not associated),Not Probing,4A:78:5A
4A:C7:E4:DE:EA:34,1690545045,1690545045,-61,3,(not associated),IT2 Wireless,4A:C7:E4
FA:D3:70:C1:E8:DA,1690545045,1690545045,-69,1,(not associated),Not Probing,FA:D3:70
0E:53:A0:F8:26:85,1690545048,1690545048,-63,3,(not associated),Not Probing,0E:53:A0
9A:0F:63:F2:FA:48,1690545049,1690545049,-51,2,(not associated),Not Probing,9A:0F:63
C6:2B:01:D8:B5:6B,1690545051,1690545051,-61,1,(not associated),Not Probing,C6:2B:01
02:9F:5B:BA:76:DB,1690545051,1690545051,-59,2,(not associated),Not Probing,02:9F:5B
B2:87:B3:97:FC:46,1690545051,1690545052,-55,6,(not associated),Not Probing,B2:87:B3
02:13:D5:F9:7C:9E,1690545052,1690545052,-69,2,(not associated),Not Probing,02:13:D5
C2:DA:6D:FC:61:CB,1690545052,1690545052,-51,3,(not associated),Not Probing,C2:DA:6D
3E:FD:54:DB:8F:F9,1690545052,1690545053,-55,4,(not associated),Not Probing,3E:FD:54
BA:92:B1:44:C8:B9,1690545054,1690545055,-47,4,(not associated),Not Probing,BA:92:B1
6A:65:2A:F0:03:45,1690545054,1690545055,-55,5,(not associated),Not Probing,6A:65:2A
56:CE:64:09:2F:87,1690545056,1690545056,-71,1,(not associated),Not Probing,56:CE:64
6E:1A:62:E3:38:D6,1690545056,1690545056,-53,3,(not associated),Not Probing,6E:1A:62
4A:19:5E:82:18:D3,1690545057,1690545059,-59,10,(not associated),Not Probing,4A:19:5E
A2:FE:B8:4B:B5:F5,1690545058,1690545058,-63,1,(not associated),Not Probing,A2:FE:B8
7E:6E:1B:70:09:6B,1690545059,1690545059,-65,1,(not associated),Not Probing,7E:6E:1B
06:65:AE:30:6F:20,1690545059,1690545059,-37,1,(not associated),Not Probing,06:65:AE
C6:6D:0E:41:5B:DA,1690545059,1690545059,-75,1,(not associated),Not Probing,C6:6D:0E
66:7F:4E:60:D6:8A,1690545060,1690545060,-55,1,(not associated),Not Probing,66:7F:4E
E2:49:E8:15:3C:65,1690545062,1690545062,-59,2,(not associated),Not Probing,E2:49:E8
7A:7D:3B:B8:DD:6B,1690545064,1690545064,-51,1,(not associated),Not Probing,7A:7D:3B
C6:24:02:E7:6F:B1,1690545065,1690545066,-55,7,(not associated),Not Probing,C6:24:02
9E:6C:4A:60:88:FC,1690545067,1690545068,-55,4,(not associated),Not Probing,9E:6C:4A
0E:EF:92:F6:AE:9B,1690545067,1690545067,-41,2,(not associated),Not Probing,0E:EF:92
36:D0:2A:A9:D0:6B,1690545069,1690545070,-57,5,(not associated),Not Probing,36:D0:2A
06:21:DB:F0:12:18,1690545069,1690545069,-63,3,(not associated),Not Probing,06:21:DB
E6:07:A4:6C:97:D5,1690545070,1690545070,-65,1,(not associated),Not Probing,E6:07:A4
8E:BC:70:F6:76:E0,1690545071,1690545072,-55,4,(not associated),Not Probing,8E:BC:70
2A:4D:AB:C8:C9:FC,1690545071,1690545071,-67,2,(not associated),Not Probing,2A:4D:AB
42:68:1A:5A:3A:25,1690545072,1690545073,-59,9,(not associated),Not Probing,42:68:1A
CA:8E:4E:E0:7D:3B,1690545074,1690545075,-55,4,(not associated),Not Probing,CA:8E:4E
B2:97:45:EA:9F:0B,1690545075,1690545075,-63,1,(not associated),Not Probing,B2:97:45
5E:3B:00:F7:6B:04,1690545075,1690545076,-63,4,(not associated),Not Probing,5E:3B:00
96:92:88:54:FA:C2,1690545076,1690545076,-69,1,(not associated),Not Probing,96:92:88
5A:A2:E5:31:4F:5A,1690545078,1690545079,-49,8,(not associated),Not Probing,5A:A2:E5
82:67:FC:AD:71:EC,1690545079,1690545080,-55,5,(not associated),Not Probing,82:67:FC
76:F3:9F:67:B5:04,1690545080,1690545080,-73,2,(not associated),Not Probing,76:F3:9F
42:50:C5:EE:C2:A4,1690545081,1690545082,-55,3,(not associated),Not Probing,42:50:C5
FE:6D:6B:3A:04:01,1690545083,1690545084,-59,5,(not associated),Not Probing,FE:6D:6B
0A:69:22:46:CF:FB,1690545085,1690545085,-61,4,(not associated),Not Probing,0A:69:22
86:16:E4:CD:17:D8,1690545085,1690545085,-69,1,00:0D:97:6B:93:DF,Not Probing,86:16:E4
62:C7:37:D3:77:D4,1690545086,1690545086,-61,1,(not associated),GIVC,62:C7:37
62:BF:0F:F4:A7:46,1690545086,1690545086,-59,1,(not associated),GIVC,62:BF:0F
16:A3:1B:63:4B:AD,1690545086,1690545086,-63,1,(not associated),GIVC,16:A3:1B
3A:DE:89:18:37:DF,1690545086,1690545086,-61,1,(not associated),GIVC,3A:DE:89
FA:D5:FD:55:70:9D,1690545087,1690545087,-53,3,(not associated),Not Probing,FA:D5:FD
76:09:6F:D3:AC:C3,1690545088,1690545088,-65,1,(not associated),Not Probing,76:09:6F
B6:01:E0:3F:FE:26,1690545088,1690545089,-55,6,(not associated),Not Probing,B6:01:E0
82:86:1C:64:74:B4,1690545090,1690545090,-43,2,(not associated),Not Probing,82:86:1C
CA:12:8D:F7:EC:31,1690545090,1690545090,-61,2,(not associated),Not Probing,CA:12:8D
66:9F:11:59:7E:79,1690545090,1690545090,-51,4,(not associated),Not Probing,66:9F:11
1E:81:AE:F3:CC:4D,1690545092,1690545093,-59,7,(not associated),Not Probing,1E:81:AE
36:86:61:22:98:1C,1690545094,1690545094,-51,1,(not associated),Not Probing,36:86:61
B2:EA:1B:4C:CA:A1,1690545095,1690545095,-63,4,(not associated),"AndroidShare_1576,Beeline121",B2:EA:1B
06:5B:B1:FD:8A:D8,1690545096,1690545096,-51,2,(not associated),Not Probing,06:5B:B1
2A:30:C7:18:61:87,1690545096,1690545096,-47,1,(not associated),Not Probing,2A:30:C7
02:0E:97:52:F3:C4,1690545096,1690545096,-49,2,(not associated),Not Probing,02:0E:97
8A:DC:EF:95:7C:87,1690545096,1690545100,-68,3,00:25:00:FF:94:73,Not Probing,8A:DC:EF
06:5E:63:2A:A7:FE,1690545097,1690545098,-55,5,(not associated),Not Probing,06:5E:63
82:BA:05:6D:77:B5,1690545098,1690545098,-47,1,(not associated),Not Probing,82:BA:05
82:06:1C:1A:C2:4F,1690545098,1690545098,-43,2,(not associated),Not Probing,82:06:1C
12:FA:16:68:DE:4F,1690545098,1690545098,-63,1,(not associated),Not Probing,12:FA:16
0E:A7:00:EC:04:E9,1690545099,1690545099,-37,1,(not associated),Not Probing,0E:A7:00
66:B8:09:73:41:E9,1690545099,1690545099,-37,1,(not associated),Not Probing,66:B8:09
4E:A4:F5:23:FE:8C,1690545100,1690545100,-59,2,(not associated),Not Probing,4E:A4:F5
FE:C3:1F:71:93:DE,1690545101,1690545101,-51,1,(not associated),Not Probing,FE:C3:1F
52:32:92:4B:D3:46,1690545101,1690545102,-41,5,(not associated),Not Probing,52:32:92
66:AB:A6:B3:21:0C,1690545103,1690545104,-55,7,(not associated),Not Probing,66:AB:A6
E2:DD:43:13:D9:7F,1690545105,1690545105,-55,5,(not associated),Not Probing,E2:DD:43
16:AB:22:D4:FA:B1,1690545106,1690545106,-67,2,(not associated),Not Probing,16:AB:22
2A:99:18:5F:B7:4C,1690545106,1690545106,-67,1,(not associated),IT2 Wireless,2A:99:18
52:5A:6C:BF:14:F4,1690545106,1690545106,-69,1,(not associated),Not Probing,52:5A:6C
8E:58:82:8E:0D:4A,1690545108,1690545163,-74,10,00:25:00:FF:94:73,Not Probing,8E:58:82
DE:A0:B7:4F:54:D8,1690545110,1690545110,-49,1,(not associated),Not Probing,DE:A0:B7
16:1C:D5:4F:6B:7D,1690545110,1690545111,-53,6,(not associated),Not Probing,16:1C:D5
A2:99:C0:C0:23:42,1690545111,1690545112,-55,3,(not associated),Not Probing,A2:99:C0
0E:C6:76:A4:5D:D2,1690545114,1690545114,-57,5,(not associated),Not Probing,0E:C6:76
66:74:57:C7:F1:57,1690545115,1690545115,-53,4,(not associated),Not Probing,66:74:57
F2:4C:30:A3:60:45,1690545116,1690545116,-57,1,(not associated),Not Probing,F2:4C:30
D2:50:04:AB:1C:26,1690545116,1690545116,-61,1,(not associated),Not Probing,D2:50:04
B6:F9:72:11:4D:6F,1690545118,1690545118,-65,5,(not associated),Not Probing,B6:F9:72
06:D7:47:97:EA:6E,1690545118,1690545118,-55,1,(not associated),Not Probing,06:D7:47
E2:E7:62:9C:EC:61,1690545118,1690545118,-49,1,(not associated),Not Probing,E2:E7:62
BA:3A:40:BD:BE:3C,1690545119,1690545119,-55,7,(not associated),IT2 Wireless,BA:3A:40
BA:CA:87:BD:B3:16,1690545119,1690545119,-61,1,(not associated),Not Probing,BA:CA:87
82:43:9D:CE:44:76,1690545119,1690545119,-57,2,(not associated),Not Probing,82:43:9D
0A:65:06:1B:DD:80,1690545119,1690545119,-51,2,(not associated),Not Probing,0A:65:06
9A:9E:95:B5:0D:39,1690545119,1690545119,-49,2,(not associated),Not Probing,9A:9E:95
56:70:39:42:7A:00,1690545119,1690545119,-55,2,(not associated),Not Probing,56:70:39
06:58:68:E7:EF:3A,1690545119,1690545120,-61,4,(not associated),IT2 Wireless,06:58:68
F6:7D:BA:A8:57:87,1690545119,1690545119,-49,3,(not associated),Not Probing,F6:7D:BA
EE:1D:14:F2:ED:44,1690545120,1690545121,-59,5,(not associated),Not Probing,EE:1D:14
2E:67:72:6F:9B:C3,1690545123,1690545123,-61,3,(not associated),Not Probing,2E:67:72
06:33:65:7E:FF:AB,1690545123,1690545123,-61,2,(not associated),Not Probing,06:33:65
D2:18:8E:4B:A9:85,1690545123,1690545123,-47,2,(not associated),Not Probing,D2:18:8E
06:22:F0:8F:66:40,1690545124,1690545125,-65,11,(not associated),Not Probing,06:22:F0
5A:2F:AA:90:06:6E,1690545126,1690545127,-61,2,(not associated),Not Probing,5A:2F:AA
32:92:C8:D4:2D:7D,1690545128,1690545129,-63,11,(not associated),Not Probing,32:92:C8
B6:FB:FE:DE:99:55,1690545129,1690545129,-67,2,(not associated),Not Probing,B6:FB:FE
86:74:6F:1E:4B:55,1690545130,1690545131,-59,2,(not associated),Not Probing,86:74:6F
4E:C2:30:76:50:6E,1690545130,1690545130,-61,1,(not associated),Not Probing,4E:C2:30
AA:EC:64:BE:CD:B5,1690545131,1690545132,-57,10,(not associated),Not Probing,AA:EC:64
DA:A1:19:90:FC:F4,1690545133,1690545253,-69,9,(not associated),MIREA_HOTSPOT,DA:A1:19
0A:43:FC:B6:0B:B9,1690545133,1690545134,-59,5,(not associated),Not Probing,0A:43:FC
26:24:C4:CF:44:50,1690545134,1690545136,-51,8,(not associated),Not Probing,26:24:C4
3E:67:0F:70:E8:EA,1690545135,1690545136,-61,5,(not associated),Not Probing,3E:67:0F
CA:31:9A:39:59:BA,1690545136,1690545137,-63,3,(not associated),Not Probing,CA:31:9A
A6:7F:06:86:4A:55,1690545137,1690545137,-51,2,(not associated),Not Probing,A6:7F:06
1E:8E:C4:B6:95:28,1690545137,1690545138,-57,3,(not associated),Not Probing,1E:8E:C4
6A:78:C5:66:DB:2E,1690545138,1690545139,-59,11,(not associated),Not Probing,6A:78:C5
6A:00:2D:88:58:38,1690545140,1690545141,-57,6,(not associated),Not Probing,6A:00:2D
F6:F9:84:AE:C4:31,1690545142,1690545142,-57,4,(not associated),Not Probing,F6:F9:84
22:A3:12:A2:B5:4B,1690545144,1690545145,-63,3,(not associated),Not Probing,22:A3:12
2A:FE:A5:88:98:A3,1690545144,1690545144,-65,2,(not associated),Not Probing,2A:FE:A5
22:3D:5A:54:98:31,1690545145,1690545145,-67,1,(not associated),Not Probing,22:3D:5A
0A:1D:E5:38:93:14,1690545145,1690545145,-65,32,(not associated),"1,edeeeèe,it",0A:1D:E5
56:8A:18:C3:C8:44,1690545145,1690545145,-61,2,(not associated),Not Probing,56:8A:18
96:3B:03:3F:8D:31,1690545145,1690545145,-57,1,(not associated),Not Probing,96:3B:03
92:5D:AE:26:E2:B7,1690545145,1690545146,-53,5,(not associated),Not Probing,92:5D:AE
C6:50:CB:BE:AB:00,1690545147,1690545148,-65,7,(not associated),Not Probing,C6:50:CB
96:50:1D:8C:0B:36,1690545148,1690545148,-63,2,(not associated),Not Probing,96:50:1D
C6:37:FE:CF:D3:FC,1690545148,1690545149,-53,4,(not associated),Not Probing,C6:37:FE
8E:20:2C:B7:E2:D0,1690545150,1690545151,-51,2,(not associated),Not Probing,8E:20:2C
9E:10:A0:A7:D3:39,1690545153,1690545153,-75,2,(not associated),Not Probing,9E:10:A0
D2:E5:7B:F2:ED:62,1690545154,1690545155,-67,5,(not associated),Not Probing,D2:E5:7B
CE:EA:0C:D4:75:52,1690545155,1690545155,-57,15,(not associated),"AndroidShare_1576,AndroidShare_1901,Beeline121",CE:EA:0C
22:93:FE:1E:02:A4,1690545155,1690545155,-47,3,(not associated),Not Probing,22:93:FE
0A:8B:68:63:23:BE,1690545156,1690545156,-67,1,(not associated),Not Probing,0A:8B:68
92:37:B5:D0:E4:59,1690545156,1690545157,-57,5,(not associated),Not Probing,92:37:B5
A6:75:AC:C5:09:2C,1690545157,1690545157,-65,1,(not associated),Not Probing,A6:75:AC
6E:AB:18:62:01:21,1690545158,1690545159,-55,5,(not associated),Not Probing,6E:AB:18
9E:C2:6E:0A:0F:5E,1690545159,1690545160,-57,5,(not associated),Not Probing,9E:C2:6E
FE:41:FA:5C:65:F0,1690545160,1690545161,-65,4,(not associated),Not Probing,FE:41:FA
F6:51:E3:9C:1E:82,1690545162,1690545163,-55,5,(not associated),Not Probing,F6:51:E3
6E:B7:FA:D6:26:D1,1690545162,1690545162,-39,1,(not associated),Not Probing,6E:B7:FA
82:DA:D8:67:45:54,1690545163,1690545163,-47,1,(not associated),Not Probing,82:DA:D8
AA:7F:EC:5A:A1:46,1690545163,1690545163,-47,2,(not associated),Not Probing,AA:7F:EC
4E:DE:4B:BB:82:70,1690545163,1690545163,-47,2,(not associated),Not Probing,4E:DE:4B
DA:D4:39:12:A7:7B,1690545163,1690545164,-51,7,(not associated),Not Probing,DA:D4:39
F6:04:4D:6F:9F:7C,1690545163,1690545163,-65,1,(not associated),GIVC,F6:04:4D
DA:B5:28:4A:FC:4D,1690545163,1690545275,-65,9,00:26:99:F2:7A:E2,GIVC,DA:B5:28
D2:A1:5E:49:B4:18,1690545164,1690545164,-53,1,(not associated),Not Probing,D2:A1:5E
C2:42:58:8D:2A:77,1690545164,1690545164,-67,1,(not associated),Not Probing,C2:42:58
AA:A4:33:70:0B:36,1690545165,1690545166,-57,8,(not associated),Not Probing,AA:A4:33
32:3C:1D:D4:CD:A1,1690545165,1690545165,-57,1,(not associated),Not Probing,32:3C:1D
BE:2D:9C:5F:B7:6A,1690545165,1690545165,-49,1,(not associated),Not Probing,BE:2D:9C
A2:8E:47:32:E4:AE,1690545165,1690545165,-43,1,(not associated),Not Probing,A2:8E:47
6A:4D:D7:AB:BC:D5,1690545166,1690545166,-53,1,(not associated),Not Probing,6A:4D:D7
56:21:82:96:2D:6E,1690545166,1690545166,-45,2,(not associated),Not Probing,56:21:82
16:61:7F:9D:77:CC,1690545166,1690545166,-51,2,(not associated),Not Probing,16:61:7F
F2:D0:4C:BA:3F:3C,1690545166,1690545166,-43,1,(not associated),Not Probing,F2:D0:4C
DA:5E:82:13:94:AD,1690545167,1690545167,-53,3,(not associated),Not Probing,DA:5E:82
56:7F:E7:C3:42:43,1690545167,1690545167,-63,1,(not associated),Not Probing,56:7F:E7
92:21:F3:CB:22:79,1690545167,1690545167,-57,1,(not associated),Not Probing,92:21:F3
DA:8D:E2:AC:27:A2,1690545168,1690545168,-55,2,(not associated),Not Probing,DA:8D:E2
EA:B4:6B:4E:3E:7C,1690545168,1690545168,-55,1,(not associated),Not Probing,EA:B4:6B
B2:F2:2D:1A:7E:0C,1690545168,1690545168,-57,2,(not associated),Not Probing,B2:F2:2D
B6:EC:7E:ED:30:D4,1690545168,1690545168,-61,3,(not associated),Not Probing,B6:EC:7E
D2:B9:4F:CD:87:E2,1690545168,1690545168,-61,2,(not associated),Not Probing,D2:B9:4F
BA:76:3A:72:5D:93,1690545168,1690545170,-61,8,(not associated),Not Probing,BA:76:3A
E6:01:C5:A6:C6:34,1690545170,1690545170,-63,1,(not associated),Not Probing,E6:01:C5
62:99:1C:A6:C5:8B,1690545170,1690545170,-53,2,(not associated),Not Probing,62:99:1C
52:AB:88:94:65:EB,1690545170,1690545170,-47,1,(not associated),Not Probing,52:AB:88
C6:9B:13:35:B3:5B,1690545171,1690545171,-51,5,(not associated),Not Probing,C6:9B:13
72:4C:CC:6F:F0:CF,1690545171,1690545171,-67,1,(not associated),Not Probing,72:4C:CC
2A:93:57:B2:C6:E6,1690545172,1690545173,-59,5,(not associated),Not Probing,2A:93:57
9A:FD:94:1C:66:A9,1690545174,1690545175,-57,6,(not associated),Not Probing,9A:FD:94
52:8C:3D:43:8E:F4,1690545175,1690545175,-65,1,(not associated),Not Probing,52:8C:3D
D6:46:A8:39:EC:D4,1690545175,1690545175,-67,1,(not associated),GIVC,D6:46:A8
0E:C1:20:82:AB:5B,1690545175,1690545177,-61,6,(not associated),Not Probing,0E:C1:20
FA:DF:CE:19:EF:72,1690545177,1690545177,-55,2,(not associated),Not Probing,FA:DF:CE
C2:99:83:A8:86:B8,1690545177,1690545177,-67,1,(not associated),Not Probing,C2:99:83
12:BF:1A:10:19:30,1690545177,1690545177,-59,6,(not associated),IT2 Wireless,12:BF:1A
22:1E:B2:30:D9:5B,1690545177,1690545177,-70,1,00:25:00:FF:94:73,Not Probing,22:1E:B2
3E:89:8E:F0:11:2F,1690545178,1690545178,-65,2,(not associated),Not Probing,3E:89:8E
D6:E5:AF:1E:8B:9A,1690545178,1690545178,-49,2,(not associated),Not Probing,D6:E5:AF
D2:07:4B:DE:29:4F,1690545179,1690545179,-55,2,(not associated),Not Probing,D2:07:4B
DE:B2:08:20:96:E5,1690545179,1690545179,-61,1,(not associated),Not Probing,DE:B2:08
6E:59:6E:1E:3C:64,1690545179,1690545180,-55,3,(not associated),Not Probing,6E:59:6E
0A:F9:36:D1:0B:20,1690545180,1690545181,-63,2,(not associated),Not Probing,0A:F9:36
D2:70:A3:9A:A8:8D,1690545181,1690545182,-53,4,(not associated),Not Probing,D2:70:A3
12:93:20:2A:E9:B6,1690545181,1690545181,-57,3,(not associated),Not Probing,12:93:20
B2:81:7A:C8:B1:DF,1690545182,1690545182,-61,1,(not associated),GIVC,B2:81:7A
62:6E:96:34:89:93,1690545182,1690545183,-65,6,(not associated),"vestis.local,Шк,\xAC\xBA\xAC\xDC",62:6E:96
C6:77:25:75:D8:92,1690545182,1690545184,-57,6,(not associated),Not Probing,C6:77:25
A6:9A:DE:FC:80:65,1690545183,1690545183,-67,1,(not associated),GIVC,A6:9A:DE
7A:13:F2:C6:F6:9B,1690545184,1690545185,-61,5,(not associated),Not Probing,7A:13:F2
0A:4B:17:F4:73:4A,1690545185,1690545185,-39,2,(not associated),Not Probing,0A:4B:17
0E:0D:D7:A2:0C:9D,1690545185,1690545185,-23,1,(not associated),Not Probing,0E:0D:D7
DE:2E:98:AA:87:1C,1690545186,1690545186,-27,2,(not associated),Not Probing,DE:2E:98
FA:1F:7A:CA:E6:96,1690545186,1690545187,-51,4,(not associated),Not Probing,FA:1F:7A
9E:C0:18:4E:F4:58,1690545187,1690545189,-63,6,(not associated),Not Probing,9E:C0:18
D6:88:4D:F9:C6:B5,1690545188,1690545188,-69,1,(not associated),Not Probing,D6:88:4D
